id,title,region_id,address,serial_number,email,owner,ownership_type,phone,place_type,created_at,updated_at,type_id,msisdn,is_user_submitted,latitude,longitude,alternative_names,status,hmis,remarks,registration_num,source,current_id
14371,Mgama,19497,,3700,,LGA,Government,,,2013-01-24 00:21:33.380831+00,2013-01-24 00:21:33.380882+00,17,,f,,,"",Operating,1101028,"",IR/KIJ/253,"",1101048
14372,Mibikimitali,19498,,3701,,LGA,Government,,,2013-01-24 00:21:33.417013+00,2013-01-24 00:21:33.417055+00,16,,f,-8.07186,35.32563,"",Operating,1101097,"",IR/KIJ/,"",1101049
14373,Migori,19499,,3702,,LGA,Government,,,2013-01-24 00:21:33.457815+00,2013-01-24 00:21:33.457856+00,16,,f,,,"",Operating,1101030,"",IR/KIJ/266,Other,1101050
14374,Migori,19500,,3703,,RC,FBO,,,2013-01-24 00:21:33.503197+00,2013-01-24 00:21:33.503239+00,17,,f,-7.16161,35.76876,"",Operating,1101067,"","","",1101051
14375,Mkulula,19501,,3704,,LGA,Government,,,2013-01-24 00:21:33.566999+00,2013-01-24 00:21:33.567047+00,16,,f,-7.28638,36.02099,"",Operating,1101029,"",IR/KIJ/131,"",1101053
14376,Mkungugu,19502,,3705,,LGA,Government,,,2013-01-24 00:21:33.603227+00,2013-01-24 00:21:33.603267+00,16,,f,,,"",Under Construction,1101140,"",IR/KIJ/7,"",1101054
14377,Mlowa,19503,,3706,,LGA,Government,,,2013-01-24 00:21:33.647423+00,2013-01-24 00:21:33.647485+00,17,,f,-7.65867,35.38946,"",Under Construction,1101031,"",IR/KIJ/,Other,1101056
14378,Ng'enza,19504,,3708,,LGA,Government,,,2013-01-24 00:21:33.684185+00,2013-01-24 00:21:33.684225+00,16,,f,-7.57283,35.40612,"",Operating,1101111,"",IR/KIJ/257,"",1101060
14379,Ngano,19505,,3707,,LGA,Government,,,2013-01-24 00:21:33.727303+00,2013-01-24 00:21:33.727361+00,16,,f,-7.46964,35.86809,"",Operating,1101106,"",IR/KIJ/12,Other,1101059
14380,Nyabula,19507,,3709,,RC,FBO,,,2013-01-24 00:21:33.771511+00,2013-01-24 00:21:33.771559+00,16,,f,,,"",Operating,1101023,"",IR/KIJ/255,"",1101061
14381,Nyakavangala,19508,,3710,,LGA,Government,,,2013-01-24 00:21:33.812368+00,2013-01-24 00:21:33.812424+00,16,,f,,,"",Operating,1101127,"",IR/KIJ/,MMAM,1101062
14382,Nyamahana,19509,,3711,,LGA,Government,,,2013-01-24 00:21:33.854275+00,2013-01-24 00:21:33.854328+00,16,,f,-7.67267,35.42228,"",Operating,1101103,"",IR/KIJ/270,Other,1101063
14383,Nyang'oro,19510,,3712,,LGA,Government,,,2013-01-24 00:21:33.892301+00,2013-01-24 00:21:33.892345+00,16,,f,,,"",Operating,1101021,"",IR/KIJ/11,"",1101064
14384,Nzihi,19511,,3713,,LGA,Government,,,2013-01-24 00:21:33.932156+00,2013-01-24 00:21:33.932199+00,17,,f,-7.72288,35.53128,"",Operating,1101035,"",IR/KIJ/464,"",1101065
14385,St.Luke,19512,,3714,,Anglican,FBO,,,2013-01-24 00:21:33.963714+00,2013-01-24 00:21:33.963752+00,16,,f,,,"",Operating,1101123,"",IR/KIJ/184,"",1101066
14386,Tanangozi,19513,,3715,,LGA,Government,,,2013-01-24 00:21:34.003007+00,2013-01-24 00:21:34.003047+00,16,,f,-7.951,35.56521,"",Operating,1101078,"",IR/KIJ/251,"",1101067
14387,Tosamaganga,19514,,3716,,RC,FBO,,,2013-01-24 00:21:34.045594+00,2013-01-24 00:21:34.045644+00,18,,f,-7.8113291333,35.6037965523,"",Operating,1101069,"",IR/KIJ/464,"",1101068
14388,Tungamalenga,19515,,3717,,LGA,Government,,,2013-01-24 00:21:34.08752+00,2013-01-24 00:21:34.087572+00,16,,f,-7.83064,35.10007,"",Operating,1101036,"",IR/KIJ/183,Other,1101069
14389,Tungamalenga Lutheran,19515,,3718,,Lutheran,FBO,,,2013-01-24 00:21:34.120968+00,2013-01-24 00:21:34.12101+00,16,,f,,,"",Operating,1101045,"","","",1101070
14390,Udumka,19516,,3719,,LGA,Government,,,2013-01-24 00:21:34.15932+00,2013-01-24 00:21:34.159362+00,16,,f,,,"",Operating,1101092,"",IR/KIJ/489,"",1101071
14391,Ugwachanya,19517,,3732,,Private,Private,,,2013-01-24 00:21:34.201919+00,2013-01-24 00:21:34.201993+00,16,,f,,,"",Closed,"","",IR/KIJ/25,"",1101087
14392,Usengelindete,19518,,3720,,LGA,Government,,,2013-01-24 00:21:34.243715+00,2013-01-24 00:21:34.243756+00,16,,f,,,"",Operating,1101118,"",IR/KIJ/,"",1101073
14393,Usolanga,19519,,3721,,RC,FBO,,,2013-01-24 00:21:34.276986+00,2013-01-24 00:21:34.277026+00,16,,f,,,"",Operating,1101061,"",IR/KIJ/,"",1101074
14394,Wasa,19520,,3722,,LGA,Government,,,2013-01-24 00:21:34.318018+00,2013-01-24 00:21:34.318059+00,16,,f,-8.07662,35.14098,"",Operating,1101062,"",IR/KIJ/50,Other,1101076
14395,Wasa,19520,,3733,,RC,FBO,,,2013-01-24 00:21:34.358224+00,2013-01-24 00:21:34.358267+00,16,,f,,,"",Operating,"","","","",1101088
14396,Wenda,19521,,3723,,RC,FBO,,,2013-01-24 00:21:34.39736+00,2013-01-24 00:21:34.397401+00,17,,f,,,"",Operating,1101139,"",IR/KIJ/186,MMAM,1101078
14397,Weru,19523,,3724,,LGA,Government,,,2013-01-24 00:21:34.4387+00,2013-01-24 00:21:34.438756+00,16,,f,-7.85,35.5,"",Operating,1101098,"",IR/KIJ/237,"",1101079
14398,Aga Khan,19526,,4017,,Others,FBO,,,2013-01-24 00:21:34.48615+00,2013-01-24 00:21:34.486199+00,17,,f,-7.78325,35.69645,"",Operating,1106021,"","","",1106001
14399,Alamal,19528,,4018,,BAKWATA,FBO,,,2013-01-24 00:21:34.530811+00,2013-01-24 00:21:34.530866+00,16,,f,,,"",Operating,Not Allocated,"","","",1106002
14400,Allamano,19528,,4019,,Private,Private,,,2013-01-24 00:21:34.567862+00,2013-01-24 00:21:34.567915+00,16,,f,-7.7678809684,35.7025558384,"",Operating,1106043,"","","",1106003
14401,CESA,19528,,4039,,Private,Private,,,2013-01-24 00:21:34.625771+00,2013-01-24 00:21:34.625828+00,16,,f,,,"",Closed,"","","","",1106028
14402,Family Health Care,19530,,4040,,Private,Private,,,2013-01-24 00:21:34.663532+00,2013-01-24 00:21:34.663588+00,16,,f,,,"",Closed,"","","","",1106029
14403,Igumbilo,19532,,4020,,LGA,Government,,,2013-01-24 00:21:34.703606+00,2013-01-24 00:21:34.70366+00,16,,f,-7.74988,35.71617,"",Operating,1106041,"","","",1106004
14404,Imecc,19528,,4021,,Private,Private,,,2013-01-24 00:21:34.747089+00,2013-01-24 00:21:34.747134+00,18,,f,-7.73035,35.8547,"",Operating,1106014,"","","",1106005
14405,Ipogolo,19533,,4022,,LGA,Government,,,2013-01-24 00:21:34.844505+00,2013-01-24 00:21:34.844564+00,17,,f,-7.7134,36.08035,"",Operating,1106019,"","",Other,1106006
14406,Iringa Region,19534,,4023,,LGA,Government,,,2013-01-24 00:21:34.900507+00,2013-01-24 00:21:34.90055+00,18,,f,-7.77894,35.69804,"",Operating,1106020,"","","",1106008
14407,Itamba,19536,,4024,,"",Government,,,2013-01-24 00:21:34.985825+00,2013-01-24 00:21:34.985866+00,16,,f,,,"",Operating,1106002,"","","",1106009
14408,Kims,19537,,4025,,Private,Private,,,2013-01-24 00:21:35.081593+00,2013-01-24 00:21:35.081634+00,16,,f,,,"",Closed,1106026,"","","",1106010
14409,Kitwiru,19539,,4026,,LGA,Government,,,2013-01-24 00:21:35.122772+00,2013-01-24 00:21:35.122821+00,16,,f,,,"",Operating,1106046,"","",MMAM,1106011
14410,Kleruu,19540,,4027,,Parastatal,Government,,,2013-01-24 00:21:35.163315+00,2013-01-24 00:21:35.163356+00,16,,f,,,"",Operating,Not Allocated,"","","",1106012
14411,Lugalo,19541,,4028,,Parastatal,Government,,,2013-01-24 00:21:35.194118+00,2013-01-24 00:21:35.194161+00,16,,f,,,"",Closed,Not Allocated,"","","",1106013
14412,Magereza,19534,,4029,,Prisons,Government,,,2013-01-24 00:21:35.235419+00,2013-01-24 00:21:35.235473+00,16,,f,,,"",Operating,1106024,"","","",1106014
14413,Makosa,19542,,4041,,Private,Private,,,2013-01-24 00:21:35.27449+00,2013-01-24 00:21:35.27454+00,16,,f,,,"",Closed,"","","","",1106030
14414,Marie Stopes,19544,,4030,,Others,FBO,,,2013-01-24 00:21:35.315319+00,2013-01-24 00:21:35.315367+00,16,,f,,,"",Operating,1106031,"","","",1106015
14415,Mgongo,19546,,4042,,RC,FBO,,,2013-01-24 00:21:35.347558+00,2013-01-24 00:21:35.347602+00,16,,f,,,"",Operating,"","","","",1106031
14416,Mkimbizi,19548,,4043,,Private,Private,,,2013-01-24 00:21:35.390102+00,2013-01-24 00:21:35.390141+00,16,,f,,,"",Closed,"","","","",1106032
14417,Mkwawa,19549,,4044,,Parastatal,Government,,,2013-01-24 00:21:35.429504+00,2013-01-24 00:21:35.429545+00,17,,f,,,"",Operating,"","","","",1106033
14418,Mshindo RC,19551,,4031,,RC,FBO,,,2013-01-24 00:21:35.47072+00,2013-01-24 00:21:35.470781+00,16,,f,-7.78109,35.68846,"",Operating,1106004,"","","",1106017
14419,Municipal,19552,,4045,,LGA,Government,,,2013-01-24 00:21:35.507134+00,2013-01-24 00:21:35.507185+00,18,,f,,,"",Operating,"","","","",1106034
14420,Nduli,19553,,4046,,LGA,Government,,,2013-01-24 00:21:35.542394+00,2013-01-24 00:21:35.542443+00,16,,f,,,"",Operating,"","","","",1106035
14421,Ngome,19555,,4032,,LGA,Government,,,2013-01-24 00:21:35.587824+00,2013-01-24 00:21:35.587875+00,17,,f,-9.19143,34.62688,"",Operating,1105029,"","",Other,1106020
14422,Njiapanda,19557,,4033,,LGA,Government,,,2013-01-24 00:21:35.63176+00,2013-01-24 00:21:35.63181+00,16,,f,,,"",Operating,1106045,"","","",1106021
14423,Pisalala,19558,,4034,,Private,Private,,,2013-01-24 00:21:35.675715+00,2013-01-24 00:21:35.675765+00,16,,f,,,"",Operating,1106042,"","","",1106022
14424,Police,19559,,4035,,Police,Government,,,2013-01-24 00:21:35.712676+00,2013-01-24 00:21:35.712725+00,16,,f,,,"",Operating,1106012,"","","",1106023
14425,Sabasaba,19528,,4036,,LGA,Government,,,2013-01-24 00:21:35.744132+00,2013-01-24 00:21:35.744175+00,16,,f,-8.77537,34.64265,"",Operating,1106001,"","",Other,1106024
14426,Samora,19561,,4047,,Private,Private,,,2013-01-24 00:21:35.785239+00,2013-01-24 00:21:35.785283+00,16,,f,,,"",Closed,"","","","",1106036
14427,Sokoni,19562,,4037,,Private,Private,,,2013-01-24 00:21:35.826337+00,2013-01-24 00:21:35.826394+00,16,,f,,,Makosa,Operating,1106025,"","","",1106025
14428,Staff Inn,19563,,4038,,Private,Private,,,2013-01-24 00:21:35.866484+00,2013-01-24 00:21:35.866536+00,16,,f,,,"",Operating,1106044,"","","",1106027
14429,Uhuru,19565,,4048,,Private,Private,,,2013-01-24 00:21:35.906668+00,2013-01-24 00:21:35.906718+00,16,,f,,,"",Operating,"","","","",1106037
14430,Bakwata Kahama,19569,,5908,,Private,Private,,,2013-01-24 00:21:35.940778+00,2013-01-24 00:21:35.940825+00,16,,f,,,"",Operating,32,"","","",1704001
14431,Bakwata Mbika,19567,,5909,,"","",,,2013-01-24 00:21:35.964858+00,2013-01-24 00:21:35.964909+00,16,,f,-4.18819,32.24511,"",Operating,26,"","","",1704002
14432,Bakwata Segese,19567,,5910,,"","",,,2013-01-24 00:21:35.982752+00,2013-01-24 00:21:35.982806+00,16,,f,-3.53039,32.42021,"",Operating,55,"","","",1704003
14433,Barick Gold Mine,19571,,5911,,Private,Private,,,2013-01-24 00:21:36.025066+00,2013-01-24 00:21:36.025115+00,17,,f,,,"",Operating,Not Allocated,"","","",1704004
14434,BugaraKahama Districta,19567,,5912,,"","",,,2013-01-24 00:21:36.043061+00,2013-01-24 00:21:36.043113+00,16,,f,-3.27062,32.4248,"",Operating,1,"","","",1704005
14435,Bugarama,19572,,5913,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.084216+00,2013-01-24 00:21:36.084265+00,16,,f,-3.27062,32.4248,"",Operating,1,"","","",1704005
14436,Bukomela,19575,,5914,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.126933+00,2013-01-24 00:21:36.126982+00,16,,f,-4.09783,32.33354,"",Operating,35,"","","",1704006
14437,Bulige,19577,,5915,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.169797+00,2013-01-24 00:21:36.169846+00,16,,f,-3.52709,32.66999,"",Operating,30,"","","",1704007
14438,Bulungwa,19580,,5916,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.218835+00,2013-01-24 00:21:36.218883+00,17,,f,-4.038431,32.22312,"",Operating,4,"","","",1704008
14439,Busangi,19582,,5917,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.262235+00,2013-01-24 00:21:36.26229+00,16,,f,-3.65813,32.55751,"",Operating,2,"","","",1704009
14440,Busenda,19584,,5918,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.30055+00,2013-01-24 00:21:36.300587+00,16,,f,-4.07191,32.5983,"",Operating,3,"","","",1704010
14441,Chambo,19586,,5919,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.337636+00,2013-01-24 00:21:36.337685+00,16,,f,-4.20101,32.65792,"",Operating,5,"","","",1704011
14442,Chela,19588,,5920,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.376653+00,2013-01-24 00:21:36.376709+00,17,,f,-3.54059,32.54773,"",Operating,29,"","","",1704012
14443,Dr.Chunga,19569,,5921,,Private,Private,,,2013-01-24 00:21:36.413443+00,2013-01-24 00:21:36.413487+00,16,,f,-3.83109,32.60367,"",Operating,48,"","","",1704013
14444,Dr.Dalali,19589,,5922,,Private,Private,,,2013-01-24 00:21:36.455268+00,2013-01-24 00:21:36.455317+00,16,,f,,,Majengo,Operating,40,"","","",1704014
14445,Iboja,19591,,5923,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.494567+00,2013-01-24 00:21:36.494619+00,16,,f,,,"",Operating,Not Allocated,"","","",1704015
14446,Idahina,19593,,5924,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.539231+00,2013-01-24 00:21:36.539282+00,16,,f,,,"",Operating,41,"","","",1704016
14447,Ifunde,19567,,5925,,"","",,,2013-01-24 00:21:36.558119+00,2013-01-24 00:21:36.558173+00,16,,f,,,"",Operating,Not Allocated,"","","",1704017
14448,Igalilimi,19594,,5926,,Private,Private,,,2013-01-24 00:21:36.612122+00,2013-01-24 00:21:36.61218+00,16,,f,-3.8306,32.60772,"",Operating,51,"","","",1704018
14449,Igunda,19595,,5927,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.646496+00,2013-01-24 00:21:36.646553+00,16,,f,-4.07407,32.43427,"",Operating,Not Allocated,"","","",1704019
14450,Igwamanoni,19597,,5928,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.685202+00,2013-01-24 00:21:36.685264+00,16,,f,-3.81917,32.27979,"",Operating,37,"","","",1704020
14451,Ilindi,19599,,5975,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.73045+00,2013-01-24 00:21:36.730498+00,16,,f,,,"",Operating,"","","",MoHSW,1704064
14452,Isagehe,19601,,5929,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.763685+00,2013-01-24 00:21:36.763737+00,16,,f,-3.90839,32.76878,"",Operating,7,"","","",1704021
14453,Isaka,19603,,5930,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.809636+00,2013-01-24 00:21:36.80969+00,16,,f,-3.901548,32.93441,"",Operating,8,"","","",1704022
14454,Isaka KKKT,19604,,5976,,Lutheran,FBO,,,2013-01-24 00:21:36.845016+00,2013-01-24 00:21:36.845069+00,16,,f,,,"",Operating,"","","",MoHSW,1704065
14455,Ismail Kitinga,19600,,5931,,Private,Private,,,2013-01-24 00:21:36.87761+00,2013-01-24 00:21:36.877654+00,16,,f,,,"",Operating,44,"","","",1704023
14456,Itinde,19605,,5977,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.910895+00,2013-01-24 00:21:36.910944+00,16,,f,,,"",Operating,"","","",MoHSW,1704066
14457,Iyenze,19607,,5932,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.941608+00,2013-01-24 00:21:36.94166+00,16,,f,,,"",Operating,61,"","","",1704024
14458,Jana,19609,,5933,,MoHSW/LGA,Government,,,2013-01-24 00:21:36.978195+00,2013-01-24 00:21:36.978236+00,16,,f,-3.79829,32.98223,"",Operating,13,"","","",1704025
14459,Kagongwa,19610,,5934,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.013471+00,2013-01-24 00:21:37.013522+00,16,,f,-3.86627,32.76001,"",Operating,36,"","","",1704026
14460,Kahama,19612,,5935,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.049313+00,2013-01-24 00:21:37.049366+00,18,,f,-3.82349,32.5942,"",Operating,9,"","","",1704027
14461,Kilago,19613,,5936,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.079979+00,2013-01-24 00:21:37.080027+00,16,,f,-3.94514,32.5868,"",Operating,16,"","","",1704028
14462,Kinaga,19615,,5937,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.113889+00,2013-01-24 00:21:37.113927+00,16,,f,-3.73423,32.6561,"",Operating,11,"","","",1704029
14463,Kinamapula,19617,,5938,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.146136+00,2013-01-24 00:21:37.146181+00,16,,f,-3.99085,32.39725,"",Operating,43,"","","",1704030
14464,Kishima,19618,,5978,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.180848+00,2013-01-24 00:21:37.180901+00,16,,f,,,"",Operating,"","","",MoHSW,1704067
14465,Kisuke,19619,,5939,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.217264+00,2013-01-24 00:21:37.217305+00,16,,f,-4.07407,32.43427,"",Operating,12,"","","",1704031
14466,Kwema,19567,,5940,,"","",,,2013-01-24 00:21:37.234428+00,2013-01-24 00:21:37.234482+00,16,,f,,,"",Operating,58,"","","",1704032
14467,Kwema,19567,,5941,,"","",,,2013-01-24 00:21:37.250796+00,2013-01-24 00:21:37.250839+00,16,,f,,,"",Operating,58,"","","",1704032
14468,Lowa,19621,,5942,,Others,Others,,,2013-01-24 00:21:37.286319+00,2013-01-24 00:21:37.28637+00,17,,f,-3.9,32.45,"",Operating,14,"","","",1704033
14469,Lunguya,19623,,5943,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.320237+00,2013-01-24 00:21:37.320286+00,17,,f,-3.383333,32.4,"",Operating,15,"","","",1704034
14470,Madina,19567,,5979,,"","",,,2013-01-24 00:21:37.336824+00,2013-01-24 00:21:37.336877+00,16,,f,,,"",Operating,"","","","",1704068
14471,Madina,19567,,5980,,"","",,,2013-01-24 00:21:37.35381+00,2013-01-24 00:21:37.353862+00,16,,f,,,"",Operating,"","","","",1704069
14472,Magai,19569,,5944,,Private,Private,,,2013-01-24 00:21:37.378652+00,2013-01-24 00:21:37.378707+00,18,,f,,,"",Operating,31,"","","",1704035
14473,Magereza,19567,,5945,,"","",,,2013-01-24 00:21:37.396404+00,2013-01-24 00:21:37.396456+00,16,,f,,,"",Operating,62,"","","",1704036
14474,Mapamba,19624,,5946,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.435189+00,2013-01-24 00:21:37.435242+00,16,,f,,,"",Operating,54,"Added HF, missing in MHF List","","",1704037
14475,Marie Stopes,19569,,5947,,Private,Private,,,2013-01-24 00:21:37.464441+00,2013-01-24 00:21:37.464495+00,16,,f,,,"",Operating,60,"","","",1704038
14476,Mbulu RC,19626,,5948,,RC,FBO,,,2013-01-24 00:21:37.498091+00,2013-01-24 00:21:37.498148+00,16,,f,-3.83302,32.6425,"",Operating,16,"","","",1704039
14477,Menonite,19600,,5949,,Menonite,FBO,,,2013-01-24 00:21:37.531252+00,2013-01-24 00:21:37.531308+00,17,,f,,,Menonite Nyihogo,Operating,47,"","","",1704040
14478,Menonite,19627,,5950,,Others,Others,,,2013-01-24 00:21:37.565043+00,2013-01-24 00:21:37.565095+00,16,,f,-3.83679,32.59029,Menonite  Kagongwa,Operating,43,"","","",1704041
14479,Mpera,19628,,5951,,Others,Others,,,2013-01-24 00:21:37.609302+00,2013-01-24 00:21:37.609347+00,16,,f,,,"",Operating,17,"","","",1704042
14480,Mpunze,19630,,5952,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.639644+00,2013-01-24 00:21:37.639684+00,16,,f,-3.916667,32.383333,"",Operating,Not Allocated,"","","",1704043
14481,Mwalugulu,19632,,5953,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.674181+00,2013-01-24 00:21:37.674235+00,16,,f,-3.84043,32.81049,"",Operating,19,"","","",1704044
14482,Mwendakulima,19634,,5981,,Lutheran,FBO,,,2013-01-24 00:21:37.705093+00,2013-01-24 00:21:37.705142+00,16,,f,,,"",Operating,"","","",MoHSW,1704070
14483,Mwime,19635,,5954,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.738101+00,2013-01-24 00:21:37.738151+00,16,,f,,,"",Operating,28,"","","",1704045
14484,Ngaya,19637,,5955,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.771088+00,2013-01-24 00:21:37.771139+00,16,,f,-3.63678,32.61807,"",Operating,20,"","","",1704046
14485,Ngogwa,19639,,5956,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.80249+00,2013-01-24 00:21:37.80254+00,16,,f,-3.783333,32.483333,"",Operating,21,"","","",1704047
14486,Ntobo,19641,,5957,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.838233+00,2013-01-24 00:21:37.838288+00,16,,f,-3.65,32.45,"",Operating,22,"","","",1704048
14487,NyaKahama Districtbula,19567,,5960,,"","",,,2013-01-24 00:21:37.859202+00,2013-01-24 00:21:37.859258+00,16,,f,-3.72443,32.51314,"",Operating,Not Allocated,"","","",1704051
14488,Nyakato,19567,,5958,,"","",,,2013-01-24 00:21:37.879982+00,2013-01-24 00:21:37.880037+00,16,,f,,,"",Operating,57,"","","",1704049
14489,Nyalwelwe,19642,,5959,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.948297+00,2013-01-24 00:21:37.94834+00,16,,f,,,"",Operating,Not Allocated,"","","",1704050
14490,Nyambula,19643,,5961,,MoHSW/LGA,Government,,,2013-01-24 00:21:37.980869+00,2013-01-24 00:21:37.980918+00,16,,f,-3.72443,32.51314,"",Operating,Not Allocated,"","","",1704051
14491,Nyandekwa,19644,,5962,,Private,Private,,,2013-01-24 00:21:38.019866+00,2013-01-24 00:21:38.019915+00,16,,f,,,"",Operating,59,"","","",1704052
14492,Nyasubi,19567,,5963,,"","",,,2013-01-24 00:21:38.038114+00,2013-01-24 00:21:38.038168+00,17,,f,,,Igalili,Operating,39,"","","",1704053
14493,Sangilwa,19645,,5964,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.069545+00,2013-01-24 00:21:38.069594+00,16,,f,,,"",Operating,52,"","","",1704054
14494,Seeke,19646,,5965,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.099643+00,2013-01-24 00:21:38.099692+00,16,,f,,,"",Operating,Not Allocated,"","","",1704055
14495,Segese,19648,,5966,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.134521+00,2013-01-24 00:21:38.134571+00,16,,f,-3.5018809988,32.4124457418,"",Operating,23,"","","",1704056
14496,Shilela,19649,,5967,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.168683+00,2013-01-24 00:21:38.168738+00,16,,f,,,"",Operating,56,"","","",1704057
14497,Ubagwe,19651,,5968,,"","",,,2013-01-24 00:21:38.202659+00,2013-01-24 00:21:38.202711+00,16,,f,-4.13831,32.05034,"",Operating,38,"","","",1704058
14498,Ukune,19567,,5969,,"","",,,2013-01-24 00:21:38.224016+00,2013-01-24 00:21:38.224068+00,17,,f,-4.033333,32.516667,"",Operating,24,"","","",1704059
14499,Ukune,19567,,5970,,"","",,,2013-01-24 00:21:38.241393+00,2013-01-24 00:21:38.241447+00,17,,f,-4.033333,32.516667,"",Operating,24,"","","",1704059
14500,Ulowa,19652,,5971,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.270785+00,2013-01-24 00:21:38.270835+00,16,,f,-4.2609071519,32.0738794037,"",Operating,25,"","","",1704060
14501,Ushetu,19654,,5972,,BAKWATA,FBO,,,2013-01-24 00:21:38.307997+00,2013-01-24 00:21:38.308039+00,17,,f,-4.160951,32.26293,"",Operating,26,"","","",1704061
14502,Uyogo,19656,,5973,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.337213+00,2013-01-24 00:21:38.337254+00,16,,f,,,"",Operating,Not Allocated,"","","",1704062
14503,Zongomela,19657,,5974,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.370174+00,2013-01-24 00:21:38.370213+00,16,,f,,,"",Operating,33,"","","",1704063
14504,Buhamira,19661,,6195,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.404647+00,2013-01-24 00:21:38.404694+00,16,,f,,,"",Operating,31,"","","",1801001
14505,Bukangara,19664,,6196,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.438348+00,2013-01-24 00:21:38.438401+00,16,,f,-1.72657,31.04032,"",Operating,50,"","",Other,1801003
14506,Businde,19667,,6197,,RC,FBO,,,2013-01-24 00:21:38.470884+00,2013-01-24 00:21:38.470933+00,16,,f,-1.13455,30.94267,"",Operating,Not Allocated,"","",Other,1801005
14507,Chamchuzi,19669,,6198,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.505719+00,2013-01-24 00:21:38.505768+00,16,,f,-1.83558,30.86828,"",Operating,23,"","",Other,1801007
14508,Chanika,19671,,6199,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.540883+00,2013-01-24 00:21:38.540933+00,16,,f,-1.42072,31.09184,"",Operating,37,"","",Other,1801009
14509,Ibamba,19658,,6200,,RC,FBO,,,2013-01-24 00:21:38.556456+00,2013-01-24 00:21:38.5565+00,18,,f,-1.26351,30.93593,"",Operating,33,"","",Other,1801011
14510,Ihembe,19673,,6201,,MoHSW/LGA,Government,,,2013-01-24 00:21:38.588088+00,2013-01-24 00:21:38.588138+00,16,,f,-1.71666,31.1353,"",Operating,8,"","",Other,1801013
