id,title,type_id,parent_region_id,created_at,updated_at
18032,PongweMsungura,5,18022,2013-01-24 00:17:18.70358+00,2013-01-24 00:17:18.703639+00
18033,Rupungwi,5,17975,2013-01-24 00:17:18.762561+00,2013-01-24 00:17:18.762616+00
18034,Saadan,5,18006,2013-01-24 00:17:18.79056+00,2013-01-24 00:17:18.790615+00
18035,Magomeni,5,17970,2013-01-24 00:17:18.833746+00,2013-01-24 00:17:18.8338+00
18036,Talawanda,6,17965,2013-01-24 00:17:18.857887+00,2013-01-24 00:17:18.857942+00
18037,Talawanda,5,18036,2013-01-24 00:17:18.862764+00,2013-01-24 00:17:18.862817+00
18038,Tukamisasa,5,17966,2013-01-24 00:17:18.913015+00,2013-01-24 00:17:18.91307+00
18039,Ubena zomozi,5,17966,2013-01-24 00:17:18.93991+00,2013-01-24 00:17:18.939963+00
18040,Ubena prison,5,17966,2013-01-24 00:17:18.967095+00,2013-01-24 00:17:18.967148+00
18041,Vigwaza,5,17984,2013-01-24 00:17:19.011428+00,2013-01-24 00:17:19.011483+00
18042,Visezi,5,17984,2013-01-24 00:17:19.055595+00,2013-01-24 00:17:19.05565+00
18043,Yombo,5,17994,2013-01-24 00:17:19.083581+00,2013-01-24 00:17:19.083635+00
18044,Zinga,5,17979,2013-01-24 00:17:19.111478+00,2013-01-24 00:17:19.111533+00
18045,Dodoma,2,17754,2013-01-24 00:17:19.124111+00,2013-01-24 00:17:19.124164+00
18046,Bahi,3,18045,2013-01-24 00:17:19.129637+00,2013-01-24 00:17:19.129688+00
18047,MUNDEMU,4,18046,2013-01-24 00:17:19.134355+00,2013-01-24 00:17:19.134406+00
18048,Babayu,6,18047,2013-01-24 00:17:19.139168+00,2013-01-24 00:17:19.139219+00
18049,Asanje,5,18048,2013-01-24 00:17:19.144258+00,2013-01-24 00:17:19.144309+00
18050,Babayu,5,18048,2013-01-24 00:17:19.172629+00,2013-01-24 00:17:19.172683+00
18051,BAHI,4,18046,2013-01-24 00:17:19.1932+00,2013-01-24 00:17:19.193254+00
18052,Bahi,6,18051,2013-01-24 00:17:19.197993+00,2013-01-24 00:17:19.198044+00
18053,Bahi sokoni,5,18052,2013-01-24 00:17:19.202528+00,2013-01-24 00:17:19.202579+00
18054,Mpamantwa,6,18051,2013-01-24 00:17:19.226993+00,2013-01-24 00:17:19.227049+00
18055,Bahi Makulu,5,18054,2013-01-24 00:17:19.231906+00,2013-01-24 00:17:19.231959+00
18056,Bahi Mission,5,18052,2013-01-24 00:17:19.261912+00,2013-01-24 00:17:19.261992+00
18057,Lamaiti,6,18047,2013-01-24 00:17:19.28513+00,2013-01-24 00:17:19.285184+00
18058,Bankolo,5,18057,2013-01-24 00:17:19.290255+00,2013-01-24 00:17:19.290306+00
18059,CHIPANGA,4,18046,2013-01-24 00:17:19.312182+00,2013-01-24 00:17:19.312238+00
18060,Chali,6,18059,2013-01-24 00:17:19.317685+00,2013-01-24 00:17:19.317737+00
18061,Chali Isangha,5,18060,2013-01-24 00:17:19.322727+00,2013-01-24 00:17:19.322777+00
18062,Chali Makulu,5,18060,2013-01-24 00:17:19.368562+00,2013-01-24 00:17:19.368617+00
18063,MWITIKIRA,4,18046,2013-01-24 00:17:19.389811+00,2013-01-24 00:17:19.389867+00
18064,Chibelela,6,18063,2013-01-24 00:17:19.395345+00,2013-01-24 00:17:19.395397+00
18065,Chibelela,5,18064,2013-01-24 00:17:19.400438+00,2013-01-24 00:17:19.400489+00
18066,Chifuuka,6,18059,2013-01-24 00:17:19.425653+00,2013-01-24 00:17:19.425708+00
18067,Chifutuka,5,18066,2013-01-24 00:17:19.43053+00,2013-01-24 00:17:19.430581+00
18068,Chikola,6,18059,2013-01-24 00:17:19.45669+00,2013-01-24 00:17:19.456747+00
18069,Chiguluka,5,18068,2013-01-24 00:17:19.462109+00,2013-01-24 00:17:19.462163+00
18070,Chikola,5,18068,2013-01-24 00:17:19.495131+00,2013-01-24 00:17:19.49518+00
18071,Chikopelo,5,18060,2013-01-24 00:17:19.542277+00,2013-01-24 00:17:19.542336+00
18072,Chimendeli,5,18068,2013-01-24 00:17:19.589255+00,2013-01-24 00:17:19.589312+00
18073,Chipanga,6,18059,2013-01-24 00:17:19.618399+00,2013-01-24 00:17:19.618444+00
18074,Chipanga A,5,18073,2013-01-24 00:17:19.624425+00,2013-01-24 00:17:19.624488+00
18075,Ibhwa,6,18051,2013-01-24 00:17:19.662355+00,2013-01-24 00:17:19.662401+00
18076,Ibhwa,5,18075,2013-01-24 00:17:19.679079+00,2013-01-24 00:17:19.679135+00
18077,Ibugule,6,18063,2013-01-24 00:17:19.71875+00,2013-01-24 00:17:19.718806+00
18078,Ibugule,5,18077,2013-01-24 00:17:19.724686+00,2013-01-24 00:17:19.72474+00
18079,Ilindi,6,18051,2013-01-24 00:17:19.75352+00,2013-01-24 00:17:19.753577+00
18080,Ilindi,5,18079,2013-01-24 00:17:19.759304+00,2013-01-24 00:17:19.759358+00
18081,Isangha,5,18064,2013-01-24 00:17:19.790363+00,2013-01-24 00:17:19.790419+00
18082,Kigwe,6,18051,2013-01-24 00:17:19.818183+00,2013-01-24 00:17:19.818245+00
18083,Kigwe,5,18082,2013-01-24 00:17:19.823488+00,2013-01-24 00:17:19.823547+00
18084,Kongogo,5,18048,2013-01-24 00:17:19.857355+00,2013-01-24 00:17:19.857398+00
18085,Lamaiti,5,18057,2013-01-24 00:17:19.884715+00,2013-01-24 00:17:19.884758+00
18086,Lukali,5,18057,2013-01-24 00:17:19.914614+00,2013-01-24 00:17:19.914669+00
18087,Magaga,5,18066,2013-01-24 00:17:19.943466+00,2013-01-24 00:17:19.943521+00
18088,Makanda,6,18047,2013-01-24 00:17:19.972276+00,2013-01-24 00:17:19.972332+00
18089,Makanda,5,18088,2013-01-24 00:17:19.977807+00,2013-01-24 00:17:19.977858+00
18090,Mindola,5,18079,2013-01-24 00:17:20.009197+00,2013-01-24 00:17:20.009256+00
18091,Zanka,6,18047,2013-01-24 00:17:20.035783+00,2013-01-24 00:17:20.035842+00
18092,Mkondai,5,18091,2013-01-24 00:17:20.041319+00,2013-01-24 00:17:20.041371+00
18093,Mnkola,5,18075,2013-01-24 00:17:20.071149+00,2013-01-24 00:17:20.071192+00
18094,Mpalanga,6,18059,2013-01-24 00:17:20.095714+00,2013-01-24 00:17:20.095758+00
18095,Mpalanga,5,18094,2013-01-24 00:17:20.100191+00,2013-01-24 00:17:20.100232+00
18096,Mpamantwa,5,18054,2013-01-24 00:17:20.128073+00,2013-01-24 00:17:20.128128+00
18097,Mwitikira,6,18063,2013-01-24 00:17:20.16719+00,2013-01-24 00:17:20.167232+00
18098,Mphangwe,5,18097,2013-01-24 00:17:20.176022+00,2013-01-24 00:17:20.17607+00
18099,Mpinga,5,18082,2013-01-24 00:17:20.205908+00,2013-01-24 00:17:20.20597+00
18100,Msisi,6,18047,2013-01-24 00:17:20.22855+00,2013-01-24 00:17:20.228593+00
18101,Msisi,5,18100,2013-01-24 00:17:20.233265+00,2013-01-24 00:17:20.233305+00
18102,Mtitaa,6,18063,2013-01-24 00:17:20.257244+00,2013-01-24 00:17:20.257286+00
18103,Mtitaa,5,18102,2013-01-24 00:17:20.261976+00,2013-01-24 00:17:20.262018+00
18104,Mundemu,6,18047,2013-01-24 00:17:20.285331+00,2013-01-24 00:17:20.285373+00
18105,Mundemu,5,18104,2013-01-24 00:17:20.291514+00,2013-01-24 00:17:20.291573+00
18106,Mzogole,5,18082,2013-01-24 00:17:20.321844+00,2013-01-24 00:17:20.321899+00
18107,Nghulugano,5,18068,2013-01-24 00:17:20.358654+00,2013-01-24 00:17:20.358709+00
18108,Nkhome,5,18077,2013-01-24 00:17:20.387758+00,2013-01-24 00:17:20.387814+00
18109,Nondwa,6,18059,2013-01-24 00:17:20.411435+00,2013-01-24 00:17:20.41149+00
18110,Nondwa,5,18109,2013-01-24 00:17:20.41625+00,2013-01-24 00:17:20.416302+00
18111,Zanka,5,18091,2013-01-24 00:17:20.443582+00,2013-01-24 00:17:20.443644+00
18112,Zejele,5,18109,2013-01-24 00:17:20.471737+00,2013-01-24 00:17:20.471794+00
18113,Simiyu,2,17754,2013-01-24 00:17:20.485231+00,2013-01-24 00:17:20.485274+00
18114,Bariadi,3,18113,2013-01-24 00:17:20.491672+00,2013-01-24 00:17:20.491734+00
18115,Dutwa,4,18114,2013-01-24 00:17:20.497222+00,2013-01-24 00:17:20.49726+00
18116,Mwadobana,6,18115,2013-01-24 00:17:20.502171+00,2013-01-24 00:17:20.502211+00
18117,Banemhi,5,18116,2013-01-24 00:17:20.506543+00,2013-01-24 00:17:20.506584+00
18118,Ntuzu,4,18114,2013-01-24 00:17:20.530555+00,2013-01-24 00:17:20.530598+00
18119,Somanda,6,18118,2013-01-24 00:17:20.541718+00,2013-01-24 00:17:20.541761+00
18120,Somanda,5,18119,2013-01-24 00:17:20.548665+00,2013-01-24 00:17:20.548726+00
18121,Nyangokolwa,6,18118,2013-01-24 00:17:20.572107+00,2013-01-24 00:17:20.57215+00
18122,Bibyai,5,18121,2013-01-24 00:17:20.577013+00,2013-01-24 00:17:20.577055+00
18123,Bumera,4,18114,2013-01-24 00:17:20.598082+00,2013-01-24 00:17:20.59814+00
18124,Bumera,6,18123,2013-01-24 00:17:20.603964+00,2013-01-24 00:17:20.604016+00
18125,Bumera,5,18124,2013-01-24 00:17:20.609026+00,2013-01-24 00:17:20.609077+00
18126,Bunamhala,6,18118,2013-01-24 00:17:20.634652+00,2013-01-24 00:17:20.634695+00
18127,Bunamhalachuoni,5,18126,2013-01-24 00:17:20.639288+00,2013-01-24 00:17:20.639329+00
18128,Itilima,4,18114,2013-01-24 00:17:20.663681+00,2013-01-24 00:17:20.663726+00
18129,Nyamalapa,6,18128,2013-01-24 00:17:20.669061+00,2013-01-24 00:17:20.669101+00
18130,Bunamhala Mbugani,5,18129,2013-01-24 00:17:20.673742+00,2013-01-24 00:17:20.673783+00
18131,Nyakabindi,6,18115,2013-01-24 00:17:20.698661+00,2013-01-24 00:17:20.698704+00
18132,Bupandagila,5,18131,2013-01-24 00:17:20.703588+00,2013-01-24 00:17:20.70363+00
18133,Nkololo,4,18114,2013-01-24 00:17:20.722527+00,2013-01-24 00:17:20.722573+00
18134,Mwadobana,6,18133,2013-01-24 00:17:20.727798+00,2013-01-24 00:17:20.72784+00
18135,Byuna,5,18134,2013-01-24 00:17:20.732275+00,2013-01-24 00:17:20.732315+00
18136,Kanadi,4,18114,2013-01-24 00:17:20.755472+00,2013-01-24 00:17:20.755518+00
18137,Chinamili,6,18136,2013-01-24 00:17:20.760506+00,2013-01-24 00:17:20.760547+00
18138,Chinamili,5,18137,2013-01-24 00:17:20.764981+00,2013-01-24 00:17:20.765022+00
18139,Guduwi,6,18115,2013-01-24 00:17:20.787151+00,2013-01-24 00:17:20.787194+00
18140,Ditima,5,18139,2013-01-24 00:17:20.79169+00,2013-01-24 00:17:20.791731+00
18141,Bariadi,6,18118,2013-01-24 00:17:20.814681+00,2013-01-24 00:17:20.814724+00
18142,Sima,5,18141,2013-01-24 00:17:20.819913+00,2013-01-24 00:17:20.819979+00
18143,Malambo,6,18118,2013-01-24 00:17:20.847629+00,2013-01-24 00:17:20.847689+00
18144,Malambo,5,18143,2013-01-24 00:17:20.853215+00,2013-01-24 00:17:20.85327+00
18145,Dutwa,6,18115,2013-01-24 00:17:20.877928+00,2013-01-24 00:17:20.877989+00
18146,Igaganulwa,5,18145,2013-01-24 00:17:20.883637+00,2013-01-24 00:17:20.883691+00
18147,Mhango,4,18114,2013-01-24 00:17:20.929751+00,2013-01-24 00:17:20.929796+00
18148,Gambosi,6,18147,2013-01-24 00:17:20.934202+00,2013-01-24 00:17:20.934244+00
18149,Gambosi,5,18148,2013-01-24 00:17:20.938629+00,2013-01-24 00:17:20.93867+00
18150,Mwaubingi,6,18133,2013-01-24 00:17:20.960105+00,2013-01-24 00:17:20.960147+00
18151,Gasuma,5,18150,2013-01-24 00:17:20.965256+00,2013-01-24 00:17:20.965298+00
18152,Sagata,6,18123,2013-01-24 00:17:20.991732+00,2013-01-24 00:17:20.991787+00
18153,Gaswa,5,18152,2013-01-24 00:17:20.996645+00,2013-01-24 00:17:20.996696+00
18154,Gibeshi,5,18150,2013-01-24 00:17:21.029464+00,2013-01-24 00:17:21.029519+00
18155,Guduwi,5,18139,2013-01-24 00:17:21.057393+00,2013-01-24 00:17:21.057449+00
18156,Habiya,5,18124,2013-01-24 00:17:21.087588+00,2013-01-24 00:17:21.087648+00
18157,Nkindwabiye,6,18133,2013-01-24 00:17:21.111507+00,2013-01-24 00:17:21.11155+00
18158,Halawa,5,18157,2013-01-24 00:17:21.119352+00,2013-01-24 00:17:21.119391+00
18159,Sapiwi,6,18115,2013-01-24 00:17:21.146009+00,2013-01-24 00:17:21.146067+00
18160,Igegu,5,18159,2013-01-24 00:17:21.151365+00,2013-01-24 00:17:21.151418+00
18161,Mwaumatondo,6,18133,2013-01-24 00:17:21.177734+00,2013-01-24 00:17:21.177781+00
18162,Ihusi,5,18161,2013-01-24 00:17:21.18329+00,2013-01-24 00:17:21.183345+00
18163,Ikindilo,6,18123,2013-01-24 00:17:21.209431+00,2013-01-24 00:17:21.209474+00
18164,Ikindilo,5,18163,2013-01-24 00:17:21.213948+00,2013-01-24 00:17:21.21401+00
18165,Ikungulyabashashi,6,18115,2013-01-24 00:17:21.235934+00,2013-01-24 00:17:21.235978+00
18166,Ikungulyabashashi,5,18165,2013-01-24 00:17:21.241181+00,2013-01-24 00:17:21.241222+00
18167,Kasoli,6,18147,2013-01-24 00:17:21.266046+00,2013-01-24 00:17:21.266088+00
18168,Ikungulyabashashi,5,18167,2013-01-24 00:17:21.270359+00,2013-01-24 00:17:21.2704+00
18169,Imalilo,5,18126,2013-01-24 00:17:21.303078+00,2013-01-24 00:17:21.303136+00
18170,Isanga,6,18118,2013-01-24 00:17:21.332258+00,2013-01-24 00:17:21.332305+00
18171,Isanga,5,18170,2013-01-24 00:17:21.337045+00,2013-01-24 00:17:21.337087+00
18172,Kinamweli,4,18114,2013-01-24 00:17:21.359035+00,2013-01-24 00:17:21.359078+00
18173,Zagayu,6,18172,2013-01-24 00:17:21.364139+00,2013-01-24 00:17:21.364182+00
18174,Kashishi,5,18173,2013-01-24 00:17:21.368867+00,2013-01-24 00:17:21.368907+00
18175,Kasoli,5,18167,2013-01-24 00:17:21.398382+00,2013-01-24 00:17:21.398425+00
18176,Kilulu,5,18126,2013-01-24 00:17:21.55195+00,2013-01-24 00:17:21.551996+00
18177,Kinamweli,6,18172,2013-01-24 00:17:21.771359+00,2013-01-24 00:17:21.771417+00
18178,Kinamweli,5,18177,2013-01-24 00:17:21.776732+00,2013-01-24 00:17:21.776786+00
18179,Lagangabilili,6,18136,2013-01-24 00:17:21.947327+00,2013-01-24 00:17:21.947383+00
18180,Lagangabilili,5,18179,2013-01-24 00:17:22.037756+00,2013-01-24 00:17:22.037819+00
18181,Migato,6,18136,2013-01-24 00:17:22.26368+00,2013-01-24 00:17:22.26374+00
18182,Longalambogo,5,18181,2013-01-24 00:17:22.268386+00,2013-01-24 00:17:22.268439+00
18183,Luguru,6,18172,2013-01-24 00:17:22.502865+00,2013-01-24 00:17:22.502923+00
18184,Inalo,5,18183,2013-01-24 00:17:22.508509+00,2013-01-24 00:17:22.508564+00
18185,Lulayu,5,18165,2013-01-24 00:17:22.942876+00,2013-01-24 00:17:22.942932+00
18186,Nkuyu,6,18123,2013-01-24 00:17:23.199799+00,2013-01-24 00:17:23.199845+00
18187,Lung'wa,5,18186,2013-01-24 00:17:23.205739+00,2013-01-24 00:17:23.20578+00
18188,Mhunze,6,18136,2013-01-24 00:17:23.373869+00,2013-01-24 00:17:23.373914+00
18189,Madilana,5,18188,2013-01-24 00:17:23.439961+00,2013-01-24 00:17:23.440005+00
18190,Sawida,6,18172,2013-01-24 00:17:23.773783+00,2013-01-24 00:17:23.773846+00
18191,Mahembe,5,18190,2013-01-24 00:17:23.779684+00,2013-01-24 00:17:23.779729+00
18192,Majahida,5,18141,2013-01-24 00:17:24.037633+00,2013-01-24 00:17:24.037681+00
18193,Matongo,6,18115,2013-01-24 00:17:24.195895+00,2013-01-24 00:17:24.195941+00
18194,Masewa,5,18193,2013-01-24 00:17:24.20225+00,2013-01-24 00:17:24.202295+00
18195,Matale,5,18121,2013-01-24 00:17:24.428498+00,2013-01-24 00:17:24.428561+00
18196,Matongo,5,18193,2013-01-24 00:17:24.73872+00,2013-01-24 00:17:24.73878+00
18197,Mhunze,5,18188,2013-01-24 00:17:25.210653+00,2013-01-24 00:17:25.210698+00
18198,Migato,5,18181,2013-01-24 00:17:25.478374+00,2013-01-24 00:17:25.478437+00
18199,Miswaki,5,18148,2013-01-24 00:17:25.644918+00,2013-01-24 00:17:25.644977+00
18200,Budalabujiga,6,18136,2013-01-24 00:17:25.895051+00,2013-01-24 00:17:25.895125+00
18201,Mitobo,5,18200,2013-01-24 00:17:25.972969+00,2013-01-24 00:17:25.973018+00
18202,Mwabuki,5,18163,2013-01-24 00:17:26.453168+00,2013-01-24 00:17:26.45321+00
18203,Mwadobana,5,18134,2013-01-24 00:17:26.680901+00,2013-01-24 00:17:26.680945+00
18204,Mwagimagi,5,18177,2013-01-24 00:17:26.931795+00,2013-01-24 00:17:26.931856+00
18205,Mwakibuga,5,18131,2013-01-24 00:17:27.158427+00,2013-01-24 00:17:27.158489+00
18206,Mwamapalala,6,18128,2013-01-24 00:17:27.296785+00,2013-01-24 00:17:27.296829+00
18207,Mwamapalala,5,18206,2013-01-24 00:17:27.386721+00,2013-01-24 00:17:27.38677+00
18208,Mwamlapa,5,18167,2013-01-24 00:17:27.563049+00,2013-01-24 00:17:27.563108+00
18209,Mwalushu,6,18128,2013-01-24 00:17:28.070722+00,2013-01-24 00:17:28.070785+00
18210,Mwanunui,5,18209,2013-01-24 00:17:28.075824+00,2013-01-24 00:17:28.07588+00
18211,Mwasinasi,5,18161,2013-01-24 00:17:28.326122+00,2013-01-24 00:17:28.326184+00
18212,Mwasubuya,5,18148,2013-01-24 00:17:28.565295+00,2013-01-24 00:17:28.565357+00
18213,Mwaswale,6,18123,2013-01-24 00:17:28.740543+00,2013-01-24 00:17:28.740589+00
18214,Mwaswale,5,18213,2013-01-24 00:17:28.819062+00,2013-01-24 00:17:28.819415+00
18215,Nanga,5,18137,2013-01-24 00:17:29.060859+00,2013-01-24 00:17:29.060917+00
18216,Ndolelezi,6,18136,2013-01-24 00:17:29.287971+00,2013-01-24 00:17:29.288018+00
18217,Nangale,5,18216,2013-01-24 00:17:29.30431+00,2013-01-24 00:17:29.304353+00
18218,Ndolelezi,5,18216,2013-01-24 00:17:29.50433+00,2013-01-24 00:17:29.504378+00
18219,Ng'alita,5,18193,2013-01-24 00:17:29.732598+00,2013-01-24 00:17:29.732645+00
18220,Ng'walali,5,18213,2013-01-24 00:17:29.953996+00,2013-01-24 00:17:29.954052+00
18221,Ng'wang'wali,5,18121,2013-01-24 00:17:30.200573+00,2013-01-24 00:17:30.200635+00
18222,Ngulyati,6,18147,2013-01-24 00:17:30.412811+00,2013-01-24 00:17:30.412857+00
18223,Ngala,5,18222,2013-01-24 00:17:30.418475+00,2013-01-24 00:17:30.418517+00
18224,Ngeme,5,18206,2013-01-24 00:17:30.64576+00,2013-01-24 00:17:30.645823+00
18225,Mhango,6,18147,2013-01-24 00:17:30.882669+00,2013-01-24 00:17:30.882735+00
18226,Ngulyati,5,18225,2013-01-24 00:17:30.951037+00,2013-01-24 00:17:30.951085+00
18227,Nhobora,6,18172,2013-01-24 00:17:31.11526+00,2013-01-24 00:17:31.115305+00
18228,Nhobora,5,18227,2013-01-24 00:17:31.160327+00,2013-01-24 00:17:31.160371+00
18229,Nkindwabiye,5,18157,2013-01-24 00:17:31.421063+00,2013-01-24 00:17:31.42111+00
18230,Nkololo,6,18133,2013-01-24 00:17:31.559761+00,2013-01-24 00:17:31.559807+00
18231,Nkololo,5,18230,2013-01-24 00:17:31.627026+00,2013-01-24 00:17:31.627069+00
18232,Nkoma,6,18128,2013-01-24 00:17:31.775658+00,2013-01-24 00:17:31.775703+00
18233,Mwalushu,5,18232,2013-01-24 00:17:31.853111+00,2013-01-24 00:17:31.853157+00
18234,Nkuyu,5,18186,2013-01-24 00:17:32.072112+00,2013-01-24 00:17:32.072173+00
18235,Nyamalapa,5,18129,2013-01-24 00:17:32.334563+00,2013-01-24 00:17:32.334607+00
18236,Nyamikoma,5,18159,2013-01-24 00:17:32.506291+00,2013-01-24 00:17:32.506334+00
18237,Nyamswa,5,18148,2013-01-24 00:17:32.787406+00,2013-01-24 00:17:32.787453+00
18238,Nyangokolwa,5,18121,2013-01-24 00:17:32.962309+00,2013-01-24 00:17:32.962353+00
18239,Nyaumata,5,18119,2013-01-24 00:17:33.197926+00,2013-01-24 00:17:33.198018+00
18240,Gilya,6,18115,2013-01-24 00:17:33.369508+00,2013-01-24 00:17:33.369566+00
18241,Nyawa,5,18240,2013-01-24 00:17:33.374387+00,2013-01-24 00:17:33.374441+00
18242,Old Maswa,5,18131,2013-01-24 00:17:33.687549+00,2013-01-24 00:17:33.687595+00
18243,Sagata,5,18152,2013-01-24 00:17:33.877772+00,2013-01-24 00:17:33.877816+00
18244,Sakwe,6,18147,2013-01-24 00:17:34.109839+00,2013-01-24 00:17:34.109884+00
18245,Sakwe,5,18244,2013-01-24 00:17:34.115024+00,2013-01-24 00:17:34.115081+00
18246,Sapiwi,5,18159,2013-01-24 00:17:34.373753+00,2013-01-24 00:17:34.373799+00
18247,Sawida,5,18190,2013-01-24 00:17:34.599786+00,2013-01-24 00:17:34.599834+00
18248,Senani,5,18137,2013-01-24 00:17:34.808502+00,2013-01-24 00:17:34.80855+00
18249,Shishani,5,18181,2013-01-24 00:17:35.083172+00,2013-01-24 00:17:35.083237+00
18250,Mbita,6,18172,2013-01-24 00:17:35.522208+00,2013-01-24 00:17:35.522263+00
18251,Sunzula,5,18250,2013-01-24 00:17:35.588871+00,2013-01-24 00:17:35.588925+00
18252,Kabale,5,18173,2013-01-24 00:17:36.543047+00,2013-01-24 00:17:36.543096+00
18253,Zanzui,5,18173,2013-01-24 00:17:36.792874+00,2013-01-24 00:17:36.792931+00
18254,Kagera,2,17754,2013-01-24 00:17:36.940521+00,2013-01-24 00:17:36.940573+00
18255,Biharamulo,3,18254,2013-01-24 00:17:36.947248+00,2013-01-24 00:17:36.947308+00
18256,Bukoba,3,18254,2013-01-24 00:17:40.007316+00,2013-01-24 00:17:40.007372+00
18257,KATERERO,4,18256,2013-01-24 00:17:40.084783+00,2013-01-24 00:17:40.08483+00
18258,BUJUGO,6,18257,2013-01-24 00:17:40.090985+00,2013-01-24 00:17:40.091028+00
18259,Buganguzi,5,18258,2013-01-24 00:17:40.096155+00,2013-01-24 00:17:40.168688+00
18260,Kemondo,6,18257,2013-01-24 00:17:40.375268+00,2013-01-24 00:17:40.375328+00
18261,Kanazi,5,18260,2013-01-24 00:17:40.381572+00,2013-01-24 00:17:40.381629+00
18262,KYAMTWARA,4,18256,2013-01-24 00:17:40.538242+00,2013-01-24 00:17:40.538298+00
18263,Kanyangereko,6,18262,2013-01-24 00:17:40.616104+00,2013-01-24 00:17:40.616161+00
18264,Bulinda,5,18263,2013-01-24 00:17:40.621611+00,2013-01-24 00:17:40.621666+00
18265,BUGABO,4,18256,2013-01-24 00:17:40.789677+00,2013-01-24 00:17:40.789733+00
18266,Kishanje,6,18265,2013-01-24 00:17:40.855666+00,2013-01-24 00:17:40.855723+00
18267,Bushasha,5,18266,2013-01-24 00:17:40.861532+00,2013-01-24 00:17:40.861587+00
18268,Kasharu,6,18257,2013-01-24 00:17:41.085242+00,2013-01-24 00:17:41.08529+00
18269,Butainamwa,5,18268,2013-01-24 00:17:41.090439+00,2013-01-24 00:17:41.090495+00
18270,Kaagya,6,18265,2013-01-24 00:17:41.360305+00,2013-01-24 00:17:41.360352+00
18271,Buzi,5,18270,2013-01-24 00:17:41.366457+00,2013-01-24 00:17:41.366518+00
18272,Maruku,6,18262,2013-01-24 00:17:41.60266+00,2013-01-24 00:17:41.602708+00
18273,Bwizanduru,5,18272,2013-01-24 00:17:41.669031+00,2013-01-24 00:17:41.6691+00
18274,Nyakato,6,18265,2013-01-24 00:17:41.833898+00,2013-01-24 00:17:41.833944+00
18275,Ibosa,5,18274,2013-01-24 00:17:41.913638+00,2013-01-24 00:17:41.913694+00
18276,Ibwera,6,18257,2013-01-24 00:17:42.149136+00,2013-01-24 00:17:42.149188+00
18277,Ibwera,5,18276,2013-01-24 00:17:42.156597+00,2013-01-24 00:17:42.156657+00
18278,RUBALE,4,18256,2013-01-24 00:17:42.301574+00,2013-01-24 00:17:42.301621+00
18279,Buterankuzi,6,18278,2013-01-24 00:17:42.379768+00,2013-01-24 00:17:42.379813+00
18280,Ikunyu,5,18279,2013-01-24 00:17:42.386099+00,2013-01-24 00:17:42.386157+00
18281,Izimbya,6,18278,2013-01-24 00:17:42.646673+00,2013-01-24 00:17:42.646738+00
18282,Izimbya,5,18281,2013-01-24 00:17:42.701498+00,2013-01-24 00:17:42.70156+00
18283,Mushozi,5,18270,2013-01-24 00:17:42.913196+00,2013-01-24 00:17:42.913254+00
18284,Karabagaine,6,18262,2013-01-24 00:17:43.160598+00,2013-01-24 00:17:43.160661+00
18285,Kiziru,5,18284,2013-01-24 00:17:43.166224+00,2013-01-24 00:17:43.166271+00
18286,Kaibanja,6,18257,2013-01-24 00:17:43.415627+00,2013-01-24 00:17:43.415672+00
18287,Kiijongo,5,18286,2013-01-24 00:17:43.481476+00,2013-01-24 00:17:43.481539+00
18288,Buhendangabo,6,18265,2013-01-24 00:17:43.655174+00,2013-01-24 00:17:43.65523+00
18289,Kibale,5,18288,2013-01-24 00:17:43.660456+00,2013-01-24 00:17:43.660503+00
18290,Katerero,6,18257,2013-01-24 00:17:43.917769+00,2013-01-24 00:17:43.917826+00
18291,Kanazi,5,18290,2013-01-24 00:17:43.923121+00,2013-01-24 00:17:43.923168+00
18292,Kashozi,5,18274,2013-01-24 00:17:44.18518+00,2013-01-24 00:17:44.185244+00
18293,Rubafu,6,18265,2013-01-24 00:17:44.447787+00,2013-01-24 00:17:44.44785+00
18294,Katare,5,18293,2013-01-24 00:17:44.528147+00,2013-01-24 00:17:44.528194+00
18295,Katoma,6,18262,2013-01-24 00:17:44.758444+00,2013-01-24 00:17:44.758491+00
18296,Lukindo,5,18295,2013-01-24 00:17:44.764733+00,2013-01-24 00:17:44.764777+00
18297,Katoro,6,18257,2013-01-24 00:17:44.999399+00,2013-01-24 00:17:44.999446+00
18298,Katoro,5,18297,2013-01-24 00:17:45.06603+00,2013-01-24 00:17:45.066078+00
18299,Kibirizi,6,18278,2013-01-24 00:17:45.282187+00,2013-01-24 00:17:45.282256+00
18300,Kibirizi,5,18299,2013-01-24 00:17:45.289331+00,2013-01-24 00:17:45.289386+00
